severity,category,address,city,listing_id,page,snippet
SOFT,phone+stale_claim,Camelot Apartments,Gainesville,76eca804-4e26-4771-978f-eaf7a56fae32,,Please call (352)-338-7700 to schedule your private showing!
SOFT,phone+stale_claim,Camelot Apartments,Gainesville,3a9dad7b-63cf-47ee-9db9-dfac667d76fc,,Please call (352)-338-7700 to schedule your private showing!
SOFT,phone+stale_claim,Camelot Apartments,Gainesville,d2f2c892-7690-4077-bfbb-9a9ea2bb9ed2,,Please call (352)-338-7700 to schedule your private showing!
SOFT,phone+stale_claim,Camelot Apartments,Gainesville,1d22cc48-d192-41f3-b95d-e50b84fec017,,Please call (352)-338-7700 to schedule your private showing!
SOFT,phone+stale_claim,Camelot Apartments,Gainesville,ad22dcb2-dfc5-4895-9c49-a10519db28b6,,Please call (352)-338-7700 to schedule your private showing!
SOFT,phone+stale_claim,Camelot Apartments,Gainesville,95a13319-e9b9-497a-afd4-935c8af64d77,,Please call (352)-338-7700 to schedule your private showing!
SOFT,phone+stale_claim,Cutshaw Apartments,Richmond,f9fcf3f4-b233-41d8-a788-a7954ae3fe0b,,Professionally managed by Atrium Management please call 407-585-2721 to schedule your private showing.
SOFT,phone+stale_claim,Delaney Court,Orlando,511978e2-2546-49fd-a4bf-4a53411a325a,,"Professionally managed by Atrium Management, please call us at 407-258-1332 to schedule your private showing."
SOFT,phone+stale_claim,Dharma Apartments,Orlando,70eb6d7c-8ecc-4f2e-999f-3fcdac0c2ba3,,"For more details or to schedule a viewing, please contact us at 407-585-2721."
SOFT,phone+stale_claim,Dharma Apartments,Orlando,228a09e9-7463-4059-b4c2-c8477b62a381,,Professionally managed by Atrium Management please call 407-585-2721 to schedule your private showing.
SOFT,phone+stale_claim,EPIN2423-2431,Orlando,9748c1e1-22ba-44e9-bb57-904d53f7fc94,,Call 407-585-2721 to schedule your private showing.
SOFT,phone+stale_claim,EPIN2437-2471,Orlando,e648f666-d3f8-4118-b673-f7b4a79f763a,,Call 407-585-2721 to schedule your private showing today!
SOFT,phone+stale_claim,Elmwood Apartments,Orlando,1323928b-8045-4ae3-9501-37219294dd12,,Please call 407-585-2721 to schedule your private showing.
SOFT,phone+stale_claim,GEOR1527,Orlando,26961f94-abad-41bd-a2c3-5f1b02fbd959,,Call 407-585-2721 today to schedule your private showing and experience the comfort and convenience of this charming Orlando rental for yourself.
SOFT,phone+stale_claim,Janie B Apartments,Tampa,3259e94f-6e86-42a8-a4f6-16fe58e554e9,,Call 813-355-9968 to schedule your tour!
SOFT,phone+stale_claim,LOFTY APARTMENTS,Richmond,a01e1c10-6496-47b9-bc64-8d8abec09dc5,,Professionally managed by Atrium Management please call 407-585-2721 to schedule your private showing.
SOFT,phone+stale_claim,Marina Villas,Tampa,dc296b0e-b8ef-4acd-83d8-5c9effcb9ddf,,Professionally managed by Atrium Management please call 813-553-3444 to schedule your private showing.
SOFT,phone+stale_claim,Marina Villas,Tampa,a85dcc53-1059-4a46-a4af-d788e1320e9f,,Contact us today at 813-553-3444 to schedule a private tour and experience the epitome of modern living in one of Tampa's most desirable neighborhoods.
SOFT,phone+stale_claim,Millie Gardens,Gainesville,5fb87966-ad5a-4f0c-bf43-138f83575620,,"Contact Information: For more details or to schedule a viewing, contact Atrium Management at 352-462-4414 Gladys Weeks"
SOFT,phone+stale_claim,Millie Gardens,Gainesville,65c55513-649d-4edc-a2e0-67f2f43a6488,,Call today to schedule a tour 352-505-5174
SOFT,phone+stale_claim,Mirabella Apartments,Gainesville,404fb76e-b5da-4060-ba4b-c4fdd9c46967,,Please call (352)-338-7700 to schedule your private showing!
SOFT,phone+stale_claim,Mirabella Apartments,Gainesville,aaac487a-843a-4217-8e6c-b9590af076e9,,Please call (352)-338-7700 to schedule your private showing!
SOFT,phone+stale_claim,Mirabella Apartments,Gainesville,bc16e6ed-0b6f-4bc3-b4e7-99d6e55dc33d,,Please call (352)-338-7700 to schedule your private showing!
SOFT,phone+stale_claim,Mirabella Apartments,Gainesville,dbacd078-a1f2-4ced-acf4-22244278c20c,,Please call (352)-338-7700 to schedule your private showing!
SOFT,phone+stale_claim,Mirabella Apartments,Gainesville,98bd6d52-fd9f-477f-b58d-de4b4ffb4ef4,,Please call (352)-338-7700 to schedule your private showing!
SOFT,phone+stale_claim,Myrtle Ave Apartments,Sanford,4392df9a-d6c6-43dd-9920-83df96e5e766,,Professionally managed by Atrium Management please call 407-585-2721 to schedule your private showing.
SOFT,phone+stale_claim,NCEN130,Winter Park,2bb54eb7-4dfb-47a1-a24f-a79a0daaf5af,,Professionally managed by Atrium Management please call 407-585-2721 to schedule your private showing.
SOFT,phone+stale_claim,Royal Villas,Titusville,c1c72454-4ede-4817-a6ab-49e6ba5ba41e,,Professionally managed by Atrium Management please call 407-243-8937 to schedule your showing.
SOFT,phone+stale_claim,Royal Villas,Titusville,cb2dcda9-86b3-4425-8e91-4c4fe5ae44e0,,Professionally managed by Atrium Management please call 407-243-8937 to schedule your showing.
SOFT,phone+stale_claim,Salisbury Apartments,Deland,3a3648af-71c6-4987-a071-857c5b86f390,,Professionally managed by Atrium Management please call 407-585-2721 to schedule your private showing.
SOFT,phone+stale_claim,Salisbury Apartments,Deland,f8a9c292-b8f9-484c-b8d8-bb345aa01d5b,,Professionally managed by Atrium Management please call 407-585-2721 to schedule your private showing.
SOFT,phone+stale_claim,Stetson Apartments,Deland,65cf158d-8406-47de-b0a4-16f8e79c9350,,Contact us at 407-585-2721 to schedule your tour.
SOFT,phone+stale_claim,The Grande @ Gainesville,Gainesville,c5a0edfb-998b-4946-96a6-215862e38c78,,call today to schedule a private showing 352-462-4414
SOFT,phone+stale_claim,The Grande @ Gainesville,Gainesville,cc3a93ae-8467-4978-9ebf-f5abd420f9f8,,"Pets $250 one time Non refundable Pet monthly $25.00 This property is professionally leased and managed by Atrium Management Company, call today to schedule a private showing 352-462-4414"
SOFT,phone+stale_claim,The Grande @ Gainesville,Gainesville,939cce2a-2a85-4fe2-b32c-1d193d2b87b1,,"This property is professionally leased and managed by Atrium Management Company, call today to schedule a private showing (352) 505-5174."
SOFT,phone+stale_claim,The Hammocks at Camelot,Gainesville,4186f3ba-3f84-42eb-94e5-0bda9f328945,,Please call (352)-338-7700 to schedule your private showing!
SOFT,phone+stale_claim,The Hammocks by Butler,Gainesville,4f5b8816-3340-43d7-8388-4a4a3b7add29,,Please call (352) 377-2596 to schedule your private showing!
SOFT,phone+stale_claim,The Hammocks by Butler,Gainesville,c306955d-fe7e-4d35-8391-7339a5531eda,,Please call (352) 377-2596 to schedule your private showing!
SOFT,phone+stale_claim,The Hammocks off 6th,Gainesville,a8fa42da-4b49-4d5f-86fe-21801f286ab7,,Please call (352) 372-3826 to schedule your private showing!
SOFT,phone+stale_claim,The Hammocks off 6th,Gainesville,cfcdb6bb-9f37-4b1b-9d7a-3dcedc5a6189,,Please call (352) 372-3826 to schedule your private showing!
SOFT,phone+stale_claim,The Hammocks on 20th,Gainesville,a59677b5-3d88-48b1-b86a-3e769f1470d8,,"Call (352) 375-3077 to schedule your private showing, units are available now!"
SOFT,phone+stale_claim,The Hammocks on 34th,Gainesville,7afda2e8-8b01-418c-a0bd-9cd23e08c447,,Please call (352) 375-3077 to schedule your private showing!
SOFT,phone+stale_claim,The Lofts at Concord,Orlando,c3ea3172-e33d-492a-b29c-75f42e2be970,,Call 407-585-2721 today to schedule your private showing.
SOFT,phone+stale_claim,The Lofts at Concord,Orlando,1402e82c-b908-44ab-8a86-dc644ddc6b00,,Call 407-585-2721 today to schedule your private showing.
SOFT,phone+stale_claim,The Roberson,Orlando,0f639369-643e-4271-97fc-ccc49a139c1e,,Please call our office at 407-585-2721 to schedule a showing today!
SOFT,phone+stale_claim,Tumblin Creek,Gainesville,78b967c8-e1c4-48fb-ada4-5d1ad5953c70,,"Call today to schedule your tour 352-234-3496, Robin"
SOFT,phone+stale_claim,WMUR61,Orlando,23d8bdc1-f9c0-465e-86c2-9eb5cc2b6e89,,Call 407-585-2721 to schedule your private showing today!
SOFT,phone+url+stale_claim,139 Feather Edge Loop,Lake Mary,65bb5879-b095-4780-909f-2d6a0d8d2e61,,Professionally managed by Atrium Management please call 407-585-2721 to schedule your private showing or go to our website www.atriummanagement.com.
SOFT,phone+url+stale_claim,2061 Henri Avenue,Sanford,f0af5b26-5926-42e2-b265-6405957736c8,,"Call us today for more information at 407-585-2721, or check our website www.atriummanagement.com to view more photos of this property, other current listings, or to download a rental application."
SOFT,stale_claim,1 E King St,Orlando,f91039a6-18dd-4aef-8722-742c44046795,,3-Bedroom Home in the Heart of College Park Available Now.
SOFT,stale_claim,1 E King St,Orlando,f91039a6-18dd-4aef-8722-742c44046795,,AVAILABLE NOW!
SOFT,stale_claim,1 West Cary Apartments,Richmond,dd99e637-8721-42f7-b159-2d5c07b534c3,,Don't miss out on this amazing opportunity to experience the best of urban living in the heart of Richmond.
SOFT,stale_claim,1 West Cary Apartments,Richmond,8485472e-121e-471b-8793-ebea8a6c88ec,,Don't miss out on the opportunity to make this apartment your new home.
SOFT,stale_claim,1 West Cary Apartments,Richmond,65ef96ac-e998-4c75-a124-74a72eb309f6,,Don't miss out on an opportunity to experience this amazing apartment for yourself.
SOFT,stale_claim,1 West Cary Apartments,Richmond,65ef96ac-e998-4c75-a124-74a72eb309f6,,Contact us today to schedule a tour!
SOFT,stale_claim,1 West Cary Apartments,Richmond,c05e1a6e-cdaf-4a9c-8140-88bfae24c91f,,Don't miss out on the opportunity to make this charming apartment your new home.
SOFT,stale_claim,1 West Cary Apartments,Richmond,e71202eb-9768-4f22-9835-6a8f01c8ddce,,Don't miss out on this amazing opportunity to experience the best of urban living in the heart of Richmond.
SOFT,stale_claim,1 West Cary Apartments,Richmond,c20147dd-b24e-4756-a512-63c0f80a9db6,,Don't miss out on the opportunity to make this apartment your new home!
SOFT,stale_claim,100 Bantry Dr.,Lake Mary,9515c92d-c897-4e62-ae1f-c6cebe3449fb,,AVAILABLE NOW!!!
SOFT,stale_claim,1004 Sugarberry Trl,Oviedo,26155130-06fa-4639-9dd6-b44fe2b90bb9,,"BEAUTIFUL 3 Bedroom 2 Bath Alafaya Woods Home in Oviedo, Available Now!"
SOFT,stale_claim,1004 Sugarberry Trl,Oviedo,26155130-06fa-4639-9dd6-b44fe2b90bb9,,"BEAUTIFUL 3 Bedroom 2 Bath Alafaya Woods home in Oviedo, available Now!"
SOFT,stale_claim,1010 S Miramar Ave,Indialantic,dd020c0c-18e4-4827-a7f8-776178f84f7a,,AVAILABLE NOW!!!
SOFT,stale_claim,1010 S Miramar Ave #W,"Indialantic Beach,",c37a2a01-ff05-4dd7-baa1-3065529cfa04,,Don't miss the opportunity to make this beachside home your next address.
SOFT,stale_claim,10109 Marsh Pine Cir,Orlando,24721c56-6bf1-4f0a-a9f8-1dba9694e9bc,,Don't miss out on this extraordinary opportunity to elevate your living experience to new heights.
SOFT,stale_claim,1013 Cypress Ave,Sanford,5f4133e9-35df-406c-b5f5-f95c60ef0639,,Call today to schedule your personal viewing!
SOFT,stale_claim,1013 Cypress Ave,Sanford,5f4133e9-35df-406c-b5f5-f95c60ef0639,,Call today to schedule your personal viewing!
SOFT,stale_claim,1017 Priory Cir,Winter Garden,3ef46d6f-0b6d-4f38-b474-8cad1d36356b,,Don't miss out on this fantastic opportunity to make this house your new home!
SOFT,stale_claim,10226 Fiddley Aly,Orlando,f23c1b4e-f207-4b18-b93c-193aecc12d89,,AVAILABLE NOW!
SOFT,stale_claim,1023 Dishman Loop,Oviedo,5a33cf9b-e22e-4583-826b-e83fdfa3854b,,Call Now to See This Spacious 4-Bedroom Gem in Oviedo
SOFT,stale_claim,1023 Dishman Loop,Oviedo,5a33cf9b-e22e-4583-826b-e83fdfa3854b,,Don’t miss out on this incredible opportunity!
SOFT,stale_claim,1024 Federal St,Orlando,b9e851b8-9487-44bc-841f-acdcb8777226,,"***LIMITED TIME SPECIAL*** Approved applicants receive $500 off of one month's rent, Apply Now!!!"
SOFT,stale_claim,1024 Federal St,Orlando,b9e851b8-9487-44bc-841f-acdcb8777226,,Don’t miss the chance to call this bungalow home!
SOFT,stale_claim,1026 12th St N,St. Petersburg,e2d33c2b-92e4-404f-9ee6-12ee6bbae537,,Don't wait—apply now and experience the best of St.
SOFT,stale_claim,1026 12th St N,St. Petersburg,e2d33c2b-92e4-404f-9ee6-12ee6bbae537,,Call today for more details and to schedule a tour!
SOFT,stale_claim,1028 Cranberry Rd SE,Palm Bay,16f8274d-843f-4602-b10a-aae650995662,,- AVAILABLE NOW!
SOFT,stale_claim,1028 Harden Ct,Lakeland,ea3501fa-1d37-4037-91b2-1160dbfdc51f,,Schedule your private tour today!
SOFT,stale_claim,1028 Pavia Dr,Apopka,7ce723d5-9c0f-4ec5-b01a-53b42ae1a6c5,,"Don't miss out on this amazing opportunity to live in the Crossing at Emerson Park, where comfort and convenience meet in perfect harmony."
SOFT,stale_claim,1028 Pavia Dr,Apopka,7ce723d5-9c0f-4ec5-b01a-53b42ae1a6c5,,Contact us today to schedule a tour and make this house your new home!
SOFT,stale_claim,1028 Pavia Dr,Apopka,7ce723d5-9c0f-4ec5-b01a-53b42ae1a6c5,,Call for your private showing today!
SOFT,stale_claim,103 Northwood Drive,Longwood,be90850c-cbf8-4160-afa7-04a1ed56e188,,AVAILABLE NOW!!!
SOFT,stale_claim,10304 Rostand Aly,Orlando,5d12a692-3d8c-4c5a-8647-06cbba938b6d,,"Don’t miss your chance to enjoy the best of Lake Nona in this pristine, move-in ready apartment!"
SOFT,stale_claim,1035 N Combee Rd,Lakeland,10a83d81-46a3-4674-ab0f-29ac8c725b5b,,Contact us today to schedule a tour and make this house your new home!
SOFT,stale_claim,10413 Cresto Del Sol Cir,Orlando,b7b3d14f-1a9c-484a-a81f-d8a9cfb51291,,Don't miss this great opportunity—schedule your tour today!
SOFT,stale_claim,10414 Andover Point Cir,Orlando,f6970372-63bc-4ee9-851f-4a19b2b7bef2,,Don’t miss the opportunity to make this charming property your new home.
SOFT,stale_claim,10414 Andover Point Cir,Orlando,f6970372-63bc-4ee9-851f-4a19b2b7bef2,,Schedule your tour today!
SOFT,stale_claim,105 Brierwood Drive,Sanford,6cb0b838-f22f-44f4-b986-f7225162fe93,,"Don’t miss out on this fantastic 4-bedroom, 2-bathroom pool home on a corner lot in the sought-after Idyllwilde of Loch Arbor community!"
SOFT,stale_claim,105 Brierwood Drive,Sanford,6cb0b838-f22f-44f4-b986-f7225162fe93,,Call today for a private tour—this home won’t last long!
SOFT,stale_claim,105 N. Weathersfield Avenue,Altamonte Springs,56339ac9-52c8-4bac-9a94-7c3878cb9122,,AVAILABLE NOW!!!
SOFT,stale_claim,10523 Cresto Del Sol Cir,Orlando,e1c513dc-0b94-4b69-b066-e354ebfbc8c4,,AVAILABLE NOW!!!
SOFT,stale_claim,10563 County Road 237,Oxford,6351142e-0a7b-4513-9a2c-7b68e79a8200,,Don't miss out on this opportunity to call this house your home and experience the tranquility and comfort that it has to offer.
SOFT,stale_claim,108 Spring Valley Loop,Altamonte Springs,ae66b8f9-2cb4-429d-bd4c-297a9e526373,,Don't miss the opportunity to make this house your home.
SOFT,stale_claim,108 Sycamore Ct,Sanford,37cde735-486b-4649-aac0-fdd62558bb2e,,AVAILABLE NOW!!!
SOFT,stale_claim,108 Sycamore Ct,Sanford,37cde735-486b-4649-aac0-fdd62558bb2e,,AVAILABLE NOW!!!
SOFT,stale_claim,109 James Avenue,Orlando,8ee98513-d7c7-40a3-87df-8f7d9298153c,,AVAILABLE NOW!
SOFT,stale_claim,109 James Avenue,Orlando,b90a46ae-0f25-4ac5-a052-d7223779863e,,Don’t miss your opportunity to live in one of Orlando’s most vibrant communities — Thornton Park!
SOFT,stale_claim,109 James Avenue,Orlando,b90a46ae-0f25-4ac5-a052-d7223779863e,,AVAILABLE  NOW!!
SOFT,stale_claim,109 James Avenue Unit 2,Orlando,e096b010-e645-4476-bfd4-eb746bc0ea40,,AVAILABLE NOW!MUST SEE!!!
SOFT,stale_claim,1100 Lake Shadow Circle #2306,Maitland,4a0b4a41-50a5-4865-bb4d-0128a9b1c5aa,,Don't miss out on the opportunity to make this stunning condo your home.
SOFT,stale_claim,1100 Lake Shadow Circle #2306,Maitland,4a0b4a41-50a5-4865-bb4d-0128a9b1c5aa,,Schedule your private showing today and experience the lifestyle and convenience you've been looking for!
SOFT,stale_claim,1102 Elmwood St #G,Orlando,bdfd2358-76f9-4df4-a120-2902361d50f0,,Don't miss out on this fantastic opportunity—schedule your private tour today!
SOFT,stale_claim,1102 Levensor Court,Sanford,144f768c-edf8-467c-9960-5a5a71e3b07f,,Schedule your private tour today!
SOFT,stale_claim,1103 N Combee Rd,Lakeland,91a45fa4-be7c-4c27-b31e-8ede5101d590,,"Don't miss out on the opportunity to make this lovely house your new home in Lakeland, FL."
SOFT,stale_claim,1106 Lake Willisara Cir #20-25,Orlando,52df0460-85f9-472d-be44-59625b643b09,,Don't miss your chance to own this wonderful lakeside property!
SOFT,stale_claim,112 Cory Lane,Winter Springs,c485eda5-302e-4c3a-9f35-f4b9b27133e1,,Bright 2BR/2BA Apartment Near Winter Springs Town Center – Available NOW!!
SOFT,stale_claim,11213 Moonshine Creek Circle,Orlando,d9afcec3-ce60-444c-924f-c09c72b8090c,,AVAILABLE NOW!!!
SOFT,stale_claim,11242 Savannah Landing Circle,Orlando,829a8570-c5ef-45e4-b91d-50c3b0015e0e,,AVAILABLE NOW!!!
SOFT,stale_claim,113 N. High Street,Lake Mary,ff409f56-7a00-47a8-8117-a4bc728caa16,,AVAILABLE Now!!
SOFT,stale_claim,1131 Kersfield Cir,Lake Mary,b35a99b6-7b87-4013-bf8d-b355796c453c,,AVAILABLE NOW!!!
SOFT,stale_claim,1131 Kersfield Cir,Lake Mary,b35a99b6-7b87-4013-bf8d-b355796c453c,,Don’t miss out on this exceptional property—schedule your tour today!
